GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "49001","Beaver, UT",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",15648,15184,15089,14214,12206,12103
 "49001","Beaver, UT",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",1035,(D),(D),(D),(D),(D)
 "49001","Beaver, UT",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",20168,21548,21523,21926,24191,23944
 "49001","Beaver, UT",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",27792,31011,30187,27963,23493,22492
 "49001","Beaver, UT",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",1173,624,386,810,579,1182
 "49001","Beaver, UT",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",33814,37215,(D),37983,36173,32839
 "49001","Beaver, UT",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",(D),(D),(D),(D),5477,5366
 "49001","Beaver, UT",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",(D),(D),34719,(D),30673,27438
 "49001","Beaver, UT",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",(D),(D),2862,(D),3507,(D)
 "49001","Beaver, UT",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",1478,1683,1839,1774,(D),1832
 "49001","Beaver, UT",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "49001","Beaver, UT",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",(D),780,(D),(D),1480,(D)
 "49001","Beaver, UT",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",(D),(D),4043,3711,4063,4317
 "49001","Beaver, UT",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",705,187,125,55,9,13
 "49001","Beaver, UT",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",(D),(D),3924,3664,4065,4315
 "49001","Beaver, UT",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",13759,14683,17910,15571,21665,21733
 "49001","Beaver, UT",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "49001","Beaver, UT",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "49001","Beaver, UT",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",7999,8388,8096,8567,(D),8339
 "49001","Beaver, UT",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",50405,51067,51786,50361,51471,53041
 "49001","Beaver, UT",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",114213,72775,88411,56635,116297,164113
 "49001","Beaver, UT",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",21203,(D),(D),(D),(D),(D)
 "49001","Beaver, UT",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",108563,101238,100953,118820,128201,144940
 "49001","Beaver, UT",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",18874,18763,18933,17599,15734,15946
 "49001","Beaver, UT",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",143909,104060,119942,88701,147625,202328
 "49001","Beaver, UT",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",193572,192200,198379,212718,228329,243273
 "49003","Box Elder, UT",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",2261288,2267245,2335201,2395897,2462442,2610519
 "49003","Box Elder, UT",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",2066113,2072035,2132710,2190427,2252960,2398069
 "49003","Box Elder, UT",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",95719,10648,104418,114025,7160,45369
 "49003","Box Elder, UT",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",7199,6185,8510,10901,12426,4750
 "49003","Box Elder, UT",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",12620,11380,(D),20102,21916,20028
 "49003","Box Elder, UT",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",134360,144264,159229,182566,210220,210231
