GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "10001","Kent, DE",2,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",636488,637841,(D),(D),(D),(D)
 "10001","Kent, DE",2,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",167238,171892,171356,176309,(D),185213
 "10001","Kent, DE",2,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",509445,542356,578391,558470,554438,509041
 "10001","Kent, DE",2,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",210775,224898,214977,228906,(D),(D)
 "10001","Kent, DE",2,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",51347,53392,69992,77249,129614,135648
 "10001","Kent, DE",2,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",1369052,1413736,1643275,1296458,1285917,(D)
 "10001","Kent, DE",2,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",355555,288976,386390,326874,345131,355354
 "10001","Kent, DE",2,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",1013497,1126181,1257185,969518,940657,(D)
 "10001","Kent, DE",2,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",427338,471077,479980,535589,588206,626711
 "10001","Kent, DE",2,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",(D),(D),252051,257728,294099,306182
 "10001","Kent, DE",2,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",(D),(D),60001,58245,57847,57525
 "10001","Kent, DE",2,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",139292,163496,168277,218923,234940,260716
 "10001","Kent, DE",2,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",649185,652825,692003,666642,676888,666701
 "10001","Kent, DE",2,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",33464,33012,32098,28708,24701,20185
 "10001","Kent, DE",2,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",615721,619817,659947,638015,652358,646755
 "10001","Kent, DE",2,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",318534,306655,317380,244110,299279,327760
 "10001","Kent, DE",2,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",142418,82415,79296,(D),80009,99856
 "10001","Kent, DE",2,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",176115,224199,238021,(D),219080,227896
 "10001","Kent, DE",2,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",165452,172565,172870,149938,152575,155024
 "10001","Kent, DE",2,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",2183569,2245430,2236992,2266354,2325551,2347014
 "10001","Kent, DE",2,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "10001","Kent, DE",2,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",676683,714185,749256,734581,(D),693573
 "10001","Kent, DE",2,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",(D),(D),499578,526254,(D),(D)
 "10001","Kent, DE",2,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "10001","Kent, DE",2,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",(D),(D),1524048,1512608,1577594,(D)
 "10001","Kent, DE",2,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",(D),(D),4625232,4223191,4353751,(D)
 "10003","New Castle, DE",2,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",49730862,50310701,52410571,51226928,52034009,52459336
 "10003","New Castle, DE",2,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",45623899,46107691,48253769,47202824,47933285,48242130
 "10003","New Castle, DE",2,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",(D),(D),(D),(D),19034,16973
 "10003","New Castle, DE",2,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",(D),174,34,0,(D),(D)
 "10003","New Castle, DE",2,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",(D),(D),648447,749071,689772,706521
 "10003","New Castle, DE",2,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",1496088,1550685,1560039,1493564,1488463,1356174
 "10003","New Castle, DE",2,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",2295284,2525366,(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",861738,945439,984245,901415,(D),(D)
 "10003","New Castle, DE",2,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",1433546,1579667,(D),(D),2125474,1877220
 "10003","New Castle, DE",2,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",1421179,1440332,1466832,1542901,1530733,1471559
 "10003","New Castle, DE",2,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",1794734,1826461,1811295,1745466,1751687,1666475
 "10003","New Castle, DE",2,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",824093,839184,926192,893854,998563,1094388
 "10003","New Castle, DE",2,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",770581,790301,858057,839250,913105,1006988
 "10003","New Castle, DE",2,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",23100888,23082826,24289728,24061854,23826093,23746067
 "10003","New Castle, DE",2,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",17231246,15026097,16162303,15524776,14880524,14195850
 "10003","New Castle, DE",2,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",5869642,8116647,8169998,8603859,9031183,9678658
 "10003","New Castle, DE",2,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",7171804,7254676,7498137,7265708,7758789,8266184
 "10003","New Castle, DE",2,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",4149926,4244111,4307903,4126390,4417122,4532448
 "10003","New Castle, DE",2,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",1757954,1609672,1787133,1777395,1887855,2133654
 "10003","New Castle, DE",2,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",1263924,1398546,1406281,1368606,1459858,1621335
 "10003","New Castle, DE",2,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",4238879,4339730,4413432,4136426,4334733,4562261
 "10003","New Castle, DE",2,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",385074,386250,386579,333417,337080,357046
 "10003","New Castle, DE",2,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",3853805,3953516,4026959,3803543,3998432,4206004
 "10003","New Castle, DE",2,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",1087826,1092957,1099597,805881,1051474,1130468
 "10003","New Castle, DE",2,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",255333,250084,247831,191443,227654,264826
